edinet_code,sec_code,filer_name,doc_description,doc_id,period_start,period_end,amount,number
E31035,25860,株式会社フルッタフルッタ,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G7FQ,2018-04-01,2019-03-31,40440000,3
E31035,25860,株式会社フルッタフルッタ,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G7FQ,2018-04-01,2019-03-31,40440000,3
E31036,60300,株式会社アドベンチャー,有価証券報告書－第13期(平成30年7月1日－令和1年6月30日),S100GZY7,2018-07-01,2019-06-30,50400000,2
E31060,39030,株式会社ｇｕｍｉ,有価証券報告書－第12期(平成30年5月1日－平成31年4月30日),S100GJQP,2018-05-01,2019-04-30,194606000,3
E31064,95510,メタウォーター株式会社,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100G64M,2018-04-01,2019-03-31,200000000,4
E31065,95170,イーレックス株式会社,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100G6HV,2018-04-01,2019-03-31,316000000,13
E31071,60340,ＭＲＴ株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100GA9J,2018-04-01,2019-03-31,62800000,4
E31079,60330,株式会社エクストリーム,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G5ER,2018-04-01,2019-03-31,63768000,3
E31103,60320,株式会社インターワークス,有価証券報告書－第29期(平成30年4月1日－平成31年3月31日),S100GCQV,2018-04-01,2019-03-31,36667000,4
E31104,31990,綿半ホールディングス株式会社,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100G6HS,2018-04-01,2019-03-31,209972000,8
E31123,78150,東京ボード工業株式会社,有価証券報告書－第74期(平成30年4月1日－平成31年3月31日),S100G60E,2018-04-01,2019-03-31,39515000,4
E31131,39050,データセクション株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GATC,2018-04-01,2019-03-31,50700000,6
E31167,31320,マクニカ・富士エレ　ホールディングス株式会社,有価証券報告書－第4期(平成30年4月1日－平成31年3月31日),S100G73G,2018-04-01,2019-03-31,78000000,8
E31220,13840,株式会社　ホクリヨウ,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100G8YM,2018-04-01,2019-03-31,112130000,7
E31306,14300,ファーストコーポレーション株式会社,有価証券報告書－第8期(平成30年6月1日－令和1年5月31日),S100GUBY,2018-06-01,2019-05-31,79050000,9
E31336,39080,株式会社コラボス,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100G1R0,2018-04-01,2019-03-31,56730000,6
E31336,39080,株式会社コラボス,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100G1R0,2018-04-01,2019-03-31,56730000,6
E31367,31330,株式会社海帆,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G45C,2018-04-01,2019-03-31,57780000,4
E31379,60440,株式会社三機サービス,有価証券報告書－第42期(平成30年6月1日－令和1年5月31日),S100GV1A,2018-06-01,2019-05-31,92815000,4
E31446,60450,株式会社レントラックス,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100GDJL,2018-04-01,2019-03-31,46620000,6
E31454,60470,株式会社Ｇｕｎｏｓｙ,有価証券報告書－第7期(平成30年6月1日－令和1年5月31日),S100GU98,2018-06-01,2019-05-31,113000000,5
E31542,61660,株式会社中村超硬,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),S100GCJ6,2018-04-01,2019-03-31,111225000,8
E31560,77800,株式会社メニコン,有価証券報告書－第62期(平成30年4月1日－平成31年3月31日),S100GA13,2018-04-01,2019-03-31,66000000,5
E31574,31370,株式会社ファンデリー,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G98M,2018-04-01,2019-03-31,69558000,3
E31574,31370,株式会社ファンデリー,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G98M,2018-04-01,2019-03-31,69558000,3
E31588,31360,株式会社エコノス,有価証券報告書－第44期(平成30年4月1日－平成31年3月31日),S100GCBJ,2018-04-01,2019-03-31,49477000,3
E31594,61670,冨士ダイス株式会社,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100G35M,2018-04-01,2019-03-31,160000000,6
E31612,71800,株式会社九州フィナンシャルグループ,有価証券報告書－第4期(平成30年4月1日－平成31年3月31日),S100G40A,2018-04-01,2019-03-31,135000000,8
E31624,34170,大木ヘルスケアホールディングス株式会社,有価証券報告書－第4期(平成30年4月1日－平成31年3月31日),S100G1V8,2018-04-01,2019-03-31,164000000,7
E31633,49800,デクセリアルズ株式会社,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G2QP,2018-04-01,2019-03-31,106000000,3
E31635,90990,株式会社Ｃ＆Ｆロジホールディングス,有価証券報告書－第4期(平成30年4月1日－平成31年3月31日),S100G9VJ,2018-04-01,2019-03-31,187000000,6
E31748,61780,日本郵政株式会社,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G2AH,2018-04-01,2019-03-31,27000000,1
E31755,71810,株式会社かんぽ生命保険,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100G138,2018-04-01,2019-03-31,27000000,1
E31775,71820,株式会社ゆうちょ銀行,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100FZSL,2018-04-01,2019-03-31,27000000,1
E31851,45940,ブライトパス・バイオ株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G377,2018-04-01,2019-03-31,91725000,5
E31851,45940,ブライトパス・バイオ株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G377,2018-04-01,2019-03-31,91725000,5
E31855,61810,株式会社パートナーエージェント,有価証券報告書－第15期(平成30年4月1日－平成31年3月31日),S100GCVG,2018-04-01,2019-03-31,66405000,3
E31878,39230,株式会社ラクス,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G5M1,2018-04-01,2019-03-31,71352000,4
E31936,39260,株式会社オープンドア,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100G9X2,2018-04-01,2019-03-31,81663000,3
E31948,39240,株式会社ランドコンピュータ,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),S100GCB2,2018-04-01,2019-03-31,85100000,7
E31948,39240,株式会社ランドコンピュータ,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),S100GCB2,2018-04-01,2019-03-31,85100000,7
E31955,39290,ソーシャルワイヤー株式会社,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100FWIJ,2018-04-01,2019-03-31,93990000,8
E31957,39250,株式会社ダブルスタンダード,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G96U,2018-04-01,2019-03-31,50400000,2
E31970,34640,プロパティエージェント株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G8K7,2018-04-01,2019-03-31,168470000,5
E31970,34640,プロパティエージェント株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G8K7,2018-04-01,2019-03-31,168470000,5
E31977,39270,株式会社フーバーブレイン,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100G9BK,2018-04-01,2019-03-31,38815000,7
E31977,39270,株式会社フーバーブレイン,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100G9BK,2018-04-01,2019-03-31,38815000,7
E31979,34650,ケイアイスター不動産株式会社,有価証券報告書－第29期(平成30年4月1日－平成31年3月31日),S100G64T,2018-04-01,2019-03-31,187634000,7
E31997,61860,株式会社一蔵,有価証券報告書－第29期(平成30年4月1日－平成31年3月31日),S100G4CC,2018-04-01,2019-03-31,105574000,3
E32022,71860,株式会社コンコルディア・フィナンシャルグループ,有価証券報告書－第3期(平成30年4月1日－平成31年3月31日),S100G177,2018-04-01,2019-03-31,156000000,6
E32069,22960,伊藤ハム米久ホールディングス株式会社,有価証券報告書－第3期(平成30年4月1日－平成31年3月31日),S100G6LS,2018-04-01,2019-03-31,225000000,8
E32153,61900,株式会社フェニックスバイオ,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100GCWW,2018-04-01,2019-03-31,103501000,6
E32158,34670,アグレ都市デザイン株式会社,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G7IY,2018-04-01,2019-03-31,84240000,7
E32158,34670,アグレ都市デザイン株式会社,有価証券報告書－第10期(平成30年4月1日－平成31年3月31日),S100G7IY,2018-04-01,2019-03-31,84240000,7
E32159,39340,株式会社ベネフィットジャパン,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100G8YO,2018-04-01,2019-03-31,81349000,4
E32161,39330,チエル株式会社,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),S100GCQY,2018-04-01,2019-03-31,58953000,4
E32168,61880,富士ソフトサービスビューロ株式会社,有価証券報告書－第36期(平成30年4月1日－平成31年3月31日),S100GCOJ,2018-04-01,2019-03-31,82195000,5
E32168,61880,富士ソフトサービスビューロ株式会社,有価証券報告書－第36期(平成30年4月1日－平成31年3月31日),S100GCOJ,2018-04-01,2019-03-31,82195000,5
E32169,66150,ユー・エム・シー・エレクトロニクス株式会社,有価証券報告書－第52期(平成30年4月1日－平成31年3月31日),S100GD1M,2018-04-01,2019-03-31,233279000,6
E32189,62370,株式会社イワキ,有価証券報告書－第64期(平成30年4月1日－平成31年3月31日),S100GCTW,2018-04-01,2019-03-31,387099000,9
E32198,94660,株式会社アイドママーケティングコミュニケーション,有価証券報告書－第40期(平成30年4月1日－平成31年3月31日),S100GD24,2018-04-01,2019-03-31,96821000,5
E32200,39320,株式会社アカツキ,有価証券報告書－第9期(平成30年4月1日－平成31年3月31日),S100G1M4,2018-04-01,2019-03-31,75000000,3
E32203,61930,バーチャレクス・ホールディングス株式会社,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),S100GC1C,2018-04-01,2019-03-31,58200000,4
E32204,35040,株式会社丸八ホールディングス,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),S100G7SE,2018-04-01,2019-03-31,98500000,5
E32225,39360,株式会社グローバルウェイ,有価証券報告書－第15期(平成30年4月1日－平成31年3月31日),S100G1N3,2018-04-01,2019-03-31,65900000,4
E32292,91430,ＳＧホールディングス株式会社,有価証券報告書－第13期(平成30年4月1日－平成31年3月31日),S100GA1S,2018-04-01,2019-03-31,617000000,8
E32381,35440,サツドラホールディングス株式会社,有価証券報告書－第3期(平成30年5月16日－令和1年5月15日),S100GNAL,2018-05-16,2019-05-15,64000000,6
E32408,39370,株式会社Ｕｂｉｃｏｍホールディングス,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100GCDC,2018-04-01,2019-03-31,103140000,4
E32412,71870,ジェイリース株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100FYC6,2018-04-01,2019-03-31,132750000,8
E32647,39630,株式会社シンクロ・フード,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100GBBE,2018-04-01,2019-03-31,80970000,4
E32763,71910,株式会社イントラスト,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G5GF,2018-04-01,2019-03-31,88170000,6
E32763,71910,株式会社イントラスト,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G5GF,2018-04-01,2019-03-31,88170000,6
E32766,39700,株式会社イノベーション,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100G5D5,2018-04-01,2019-03-31,46350000,5
E32793,34770,フォーライフ株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100GBDD,2018-04-01,2019-03-31,103066000,4
E32793,34770,フォーライフ株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100GBDD,2018-04-01,2019-03-31,103066000,4
E32794,39790,株式会社うるる,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GAV5,2018-04-01,2019-03-31,74070000,5
E32795,65380,株式会社キャリアインデックス,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G9BD,2018-04-01,2019-03-31,72000000,4
E32795,65380,株式会社キャリアインデックス,有価証券報告書－第14期(平成30年4月1日－平成31年3月31日),S100G9BD,2018-04-01,2019-03-31,72000000,4
E32811,65410,グレイステクノロジー株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GDMY,2018-04-01,2019-03-31,75984000,5
E32811,65410,グレイステクノロジー株式会社,有価証券報告書－第19期(平成30年4月1日－平成31年3月31日),S100GDMY,2018-04-01,2019-03-31,75984000,5
E32825,39690,株式会社エイトレッド,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G458,2018-04-01,2019-03-31,85844000,3
E32825,39690,株式会社エイトレッド,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100G458,2018-04-01,2019-03-31,85844000,3
E32967,95190,株式会社レノバ,有価証券報告書－第20期(平成30年6月1日－平成31年3月31日),S100G1SO,2018-06-01,2019-03-31,65000000,2
E32990,93250,株式会社ファイズ,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100GBSS,2018-04-01,2019-03-31,47565000,4
E32990,93250,株式会社ファイズ,有価証券報告書－第6期(平成30年4月1日－平成31年3月31日),S100GBSS,2018-04-01,2019-03-31,47565000,4
